Source,Target,Type,Weight
CMT_5387,AwTaNr5DsfA,Directed,1
CMT_5388,AwTaNr5DsfA,Directed,1
CMT_5389,AwTaNr5DsfA,Directed,1
CMT_5390,AwTaNr5DsfA,Directed,1
CMT_5391,AwTaNr5DsfA,Directed,1
CMT_5392,AwTaNr5DsfA,Directed,1
CMT_5393,AwTaNr5DsfA,Directed,1
CMT_5394,AwTaNr5DsfA,Directed,1
CMT_5395,AwTaNr5DsfA,Directed,1
CMT_5396,AwTaNr5DsfA,Directed,1
CMT_5397,Gczo2oc14oY,Directed,1
CMT_5398,Gczo2oc14oY,Directed,1
CMT_5399,Gczo2oc14oY,Directed,1
CMT_5400,Gczo2oc14oY,Directed,1
CMT_5401,Gczo2oc14oY,Directed,1
CMT_5402,Gczo2oc14oY,Directed,1
CMT_5403,Gczo2oc14oY,Directed,1
CMT_5404,Gczo2oc14oY,Directed,1
CMT_5405,Gczo2oc14oY,Directed,1
CMT_5406,Gczo2oc14oY,Directed,1
CMT_5407,Gczo2oc14oY,Directed,1
CMT_5408,Gczo2oc14oY,Directed,1
CMT_5409,Gczo2oc14oY,Directed,1
CMT_5410,Gczo2oc14oY,Directed,1
CMT_5411,BlKVfJg4hHE,Directed,1
CMT_5412,BlKVfJg4hHE,Directed,1
CMT_5413,BlKVfJg4hHE,Directed,1
CMT_5414,BlKVfJg4hHE,Directed,1
CMT_5415,BlKVfJg4hHE,Directed,1
CMT_5416,BlKVfJg4hHE,Directed,1
CMT_5417,BlKVfJg4hHE,Directed,1
CMT_5418,BlKVfJg4hHE,Directed,1
CMT_5419,BlKVfJg4hHE,Directed,1
CMT_5420,BlKVfJg4hHE,Directed,1
CMT_5421,BlKVfJg4hHE,Directed,1
CMT_5422,BlKVfJg4hHE,Directed,1
CMT_5423,BlKVfJg4hHE,Directed,1
CMT_5424,BlKVfJg4hHE,Directed,1
CMT_5425,BlKVfJg4hHE,Directed,1
CMT_5426,BlKVfJg4hHE,Directed,1
CMT_5427,BlKVfJg4hHE,Directed,1
CMT_5428,BlKVfJg4hHE,Directed,1
CMT_5429,BlKVfJg4hHE,Directed,1
CMT_5430,BlKVfJg4hHE,Directed,1
CMT_5431,BlKVfJg4hHE,Directed,1
CMT_5432,BlKVfJg4hHE,Directed,1
CMT_5433,BlKVfJg4hHE,Directed,1
CMT_5434,BlKVfJg4hHE,Directed,1
CMT_5435,BlKVfJg4hHE,Directed,1
CMT_5436,BlKVfJg4hHE,Directed,1
CMT_5437,BlKVfJg4hHE,Directed,1
CMT_5438,BlKVfJg4hHE,Directed,1
CMT_5439,BlKVfJg4hHE,Directed,1
CMT_5440,BlKVfJg4hHE,Directed,1
CMT_5441,BlKVfJg4hHE,Directed,1
CMT_5442,BlKVfJg4hHE,Directed,1
CMT_5443,BlKVfJg4hHE,Directed,1
CMT_5444,BlKVfJg4hHE,Directed,1
CMT_5445,BlKVfJg4hHE,Directed,1
CMT_5446,BlKVfJg4hHE,Directed,1
CMT_5447,BlKVfJg4hHE,Directed,1
CMT_5448,BlKVfJg4hHE,Directed,1
CMT_5449,BlKVfJg4hHE,Directed,1
CMT_5450,BlKVfJg4hHE,Directed,1
CMT_5451,BlKVfJg4hHE,Directed,1
CMT_5452,BlKVfJg4hHE,Directed,1
CMT_5453,BlKVfJg4hHE,Directed,1
CMT_5454,BlKVfJg4hHE,Directed,1
CMT_5455,BlKVfJg4hHE,Directed,1
CMT_5456,BlKVfJg4hHE,Directed,1
CMT_5457,BlKVfJg4hHE,Directed,1
CMT_5458,BlKVfJg4hHE,Directed,1
CMT_5459,BlKVfJg4hHE,Directed,1
CMT_5460,BlKVfJg4hHE,Directed,1
CMT_5461,BlKVfJg4hHE,Directed,1
CMT_5462,BlKVfJg4hHE,Directed,1
CMT_5463,BlKVfJg4hHE,Directed,1
CMT_5464,BlKVfJg4hHE,Directed,1
CMT_5465,BlKVfJg4hHE,Directed,1
CMT_5466,BlKVfJg4hHE,Directed,1
CMT_5467,BlKVfJg4hHE,Directed,1
CMT_5468,BlKVfJg4hHE,Directed,1
CMT_5469,BlKVfJg4hHE,Directed,1
CMT_5470,BlKVfJg4hHE,Directed,1
CMT_5471,BlKVfJg4hHE,Directed,1
CMT_5472,BlKVfJg4hHE,Directed,1
CMT_5473,BlKVfJg4hHE,Directed,1
CMT_5474,BlKVfJg4hHE,Directed,1
CMT_5475,BlKVfJg4hHE,Directed,1
CMT_5476,BlKVfJg4hHE,Directed,1
CMT_5477,BlKVfJg4hHE,Directed,1
CMT_5478,BlKVfJg4hHE,Directed,1
CMT_5479,BlKVfJg4hHE,Directed,1
CMT_5480,BlKVfJg4hHE,Directed,1
CMT_5481,BlKVfJg4hHE,Directed,1
CMT_5482,BlKVfJg4hHE,Directed,1
CMT_5483,BlKVfJg4hHE,Directed,1
CMT_5484,BlKVfJg4hHE,Directed,1
CMT_5485,BlKVfJg4hHE,Directed,1
CMT_5486,BlKVfJg4hHE,Directed,1
CMT_5487,BlKVfJg4hHE,Directed,1
CMT_5488,BlKVfJg4hHE,Directed,1
CMT_5489,BlKVfJg4hHE,Directed,1
CMT_5490,BlKVfJg4hHE,Directed,1
CMT_5491,BlKVfJg4hHE,Directed,1
CMT_5492,BlKVfJg4hHE,Directed,1
CMT_5493,BlKVfJg4hHE,Directed,1
CMT_5494,BlKVfJg4hHE,Directed,1
CMT_5495,BlKVfJg4hHE,Directed,1
CMT_5496,BlKVfJg4hHE,Directed,1
CMT_5497,BlKVfJg4hHE,Directed,1
CMT_5498,BlKVfJg4hHE,Directed,1
CMT_5499,BlKVfJg4hHE,Directed,1
CMT_5500,BlKVfJg4hHE,Directed,1
CMT_5501,BlKVfJg4hHE,Directed,1
CMT_5502,BlKVfJg4hHE,Directed,1
CMT_5503,BlKVfJg4hHE,Directed,1
CMT_5504,BlKVfJg4hHE,Directed,1
CMT_5505,BlKVfJg4hHE,Directed,1
CMT_5506,BlKVfJg4hHE,Directed,1
CMT_5507,BlKVfJg4hHE,Directed,1
CMT_5508,BlKVfJg4hHE,Directed,1
CMT_5509,BlKVfJg4hHE,Directed,1
CMT_5510,BlKVfJg4hHE,Directed,1
CMT_5511,BlKVfJg4hHE,Directed,1
CMT_5512,BlKVfJg4hHE,Directed,1
CMT_5513,BlKVfJg4hHE,Directed,1
CMT_5514,BlKVfJg4hHE,Directed,1
CMT_5515,BlKVfJg4hHE,Directed,1
CMT_5516,BlKVfJg4hHE,Directed,1
CMT_5517,BlKVfJg4hHE,Directed,1
CMT_5518,BlKVfJg4hHE,Directed,1
CMT_5519,BlKVfJg4hHE,Directed,1
CMT_5520,BlKVfJg4hHE,Directed,1
CMT_5521,BlKVfJg4hHE,Directed,1
CMT_5522,BlKVfJg4hHE,Directed,1
CMT_5523,BlKVfJg4hHE,Directed,1
CMT_5524,BlKVfJg4hHE,Directed,1
CMT_5525,BlKVfJg4hHE,Directed,1
CMT_5526,BlKVfJg4hHE,Directed,1
CMT_5527,BlKVfJg4hHE,Directed,1
CMT_5528,BlKVfJg4hHE,Directed,1
CMT_5529,BlKVfJg4hHE,Directed,1
CMT_5530,BlKVfJg4hHE,Directed,1
CMT_5531,BlKVfJg4hHE,Directed,1
CMT_5532,BlKVfJg4hHE,Directed,1
CMT_5533,BlKVfJg4hHE,Directed,1
CMT_5534,BlKVfJg4hHE,Directed,1
CMT_5535,BlKVfJg4hHE,Directed,1
CMT_5536,BlKVfJg4hHE,Directed,1
CMT_5537,BlKVfJg4hHE,Directed,1
CMT_5538,BlKVfJg4hHE,Directed,1
CMT_5539,BlKVfJg4hHE,Directed,1
CMT_5540,BlKVfJg4hHE,Directed,1
CMT_5541,BlKVfJg4hHE,Directed,1
CMT_5542,BlKVfJg4hHE,Directed,1
CMT_5543,BlKVfJg4hHE,Directed,1
CMT_5544,BlKVfJg4hHE,Directed,1
CMT_5545,BlKVfJg4hHE,Directed,1
CMT_5546,BlKVfJg4hHE,Directed,1
CMT_5547,BlKVfJg4hHE,Directed,1
CMT_5548,BlKVfJg4hHE,Directed,1
CMT_5549,BlKVfJg4hHE,Directed,1
CMT_5550,BlKVfJg4hHE,Directed,1
CMT_5551,BlKVfJg4hHE,Directed,1
CMT_5552,BlKVfJg4hHE,Directed,1
CMT_5553,BlKVfJg4hHE,Directed,1
CMT_5554,BlKVfJg4hHE,Directed,1
CMT_5555,BlKVfJg4hHE,Directed,1
CMT_5556,BlKVfJg4hHE,Directed,1
CMT_5557,BlKVfJg4hHE,Directed,1
CMT_5558,BlKVfJg4hHE,Directed,1
CMT_5559,BlKVfJg4hHE,Directed,1
CMT_5560,BlKVfJg4hHE,Directed,1
CMT_5561,BlKVfJg4hHE,Directed,1
CMT_5562,BlKVfJg4hHE,Directed,1
CMT_5563,BlKVfJg4hHE,Directed,1
CMT_5564,BlKVfJg4hHE,Directed,1
CMT_5565,BlKVfJg4hHE,Directed,1
CMT_5566,BlKVfJg4hHE,Directed,1
CMT_5567,BlKVfJg4hHE,Directed,1
CMT_5568,BlKVfJg4hHE,Directed,1
CMT_5569,BlKVfJg4hHE,Directed,1
CMT_5570,BlKVfJg4hHE,Directed,1
CMT_5571,BlKVfJg4hHE,Directed,1
CMT_5572,BlKVfJg4hHE,Directed,1
CMT_5573,BlKVfJg4hHE,Directed,1
CMT_5574,BlKVfJg4hHE,Directed,1
CMT_5575,BlKVfJg4hHE,Directed,1
CMT_5576,BlKVfJg4hHE,Directed,1
CMT_5577,BlKVfJg4hHE,Directed,1
CMT_5578,BlKVfJg4hHE,Directed,1
CMT_5579,BlKVfJg4hHE,Directed,1
CMT_5580,BlKVfJg4hHE,Directed,1
CMT_5581,BlKVfJg4hHE,Directed,1
CMT_5582,BlKVfJg4hHE,Directed,1
CMT_5583,BlKVfJg4hHE,Directed,1
CMT_5584,BlKVfJg4hHE,Directed,1
CMT_5585,BlKVfJg4hHE,Directed,1
CMT_5586,BlKVfJg4hHE,Directed,1
CMT_5587,BlKVfJg4hHE,Directed,1
CMT_5588,BlKVfJg4hHE,Directed,1
CMT_5589,BlKVfJg4hHE,Directed,1
CMT_5590,BlKVfJg4hHE,Directed,1
CMT_5591,BlKVfJg4hHE,Directed,1
CMT_5592,BlKVfJg4hHE,Directed,1
CMT_5593,BlKVfJg4hHE,Directed,1
CMT_5594,BlKVfJg4hHE,Directed,1
CMT_5595,BlKVfJg4hHE,Directed,1
CMT_5596,BlKVfJg4hHE,Directed,1
CMT_5597,BlKVfJg4hHE,Directed,1
CMT_5598,BlKVfJg4hHE,Directed,1
CMT_5599,BlKVfJg4hHE,Directed,1
CMT_5600,BlKVfJg4hHE,Directed,1
CMT_5601,BlKVfJg4hHE,Directed,1
CMT_5602,BlKVfJg4hHE,Directed,1
CMT_5603,BlKVfJg4hHE,Directed,1
CMT_5604,BlKVfJg4hHE,Directed,1
CMT_5605,BlKVfJg4hHE,Directed,1
CMT_5606,BlKVfJg4hHE,Directed,1
CMT_5607,BlKVfJg4hHE,Directed,1
CMT_5608,BlKVfJg4hHE,Directed,1
CMT_5609,BlKVfJg4hHE,Directed,1
CMT_5610,BlKVfJg4hHE,Directed,1
CMT_5611,BlKVfJg4hHE,Directed,1
CMT_5612,BlKVfJg4hHE,Directed,1
CMT_5613,BlKVfJg4hHE,Directed,1
CMT_5614,BlKVfJg4hHE,Directed,1
CMT_5615,BlKVfJg4hHE,Directed,1
CMT_5616,BlKVfJg4hHE,Directed,1
CMT_5617,BlKVfJg4hHE,Directed,1
CMT_5618,BlKVfJg4hHE,Directed,1
CMT_5619,BlKVfJg4hHE,Directed,1
CMT_5620,BlKVfJg4hHE,Directed,1
CMT_5621,BlKVfJg4hHE,Directed,1
CMT_5622,BlKVfJg4hHE,Directed,1
CMT_5623,BlKVfJg4hHE,Directed,1
CMT_5624,BlKVfJg4hHE,Directed,1
CMT_5625,BlKVfJg4hHE,Directed,1
CMT_5626,BlKVfJg4hHE,Directed,1
CMT_5627,BlKVfJg4hHE,Directed,1
CMT_5628,BlKVfJg4hHE,Directed,1
CMT_5629,BlKVfJg4hHE,Directed,1
CMT_5630,BlKVfJg4hHE,Directed,1
CMT_5631,BlKVfJg4hHE,Directed,1
CMT_5632,BlKVfJg4hHE,Directed,1
CMT_5633,BlKVfJg4hHE,Directed,1
CMT_5634,BlKVfJg4hHE,Directed,1
CMT_5635,BlKVfJg4hHE,Directed,1
CMT_5636,BlKVfJg4hHE,Directed,1
CMT_5637,BlKVfJg4hHE,Directed,1
CMT_5638,BlKVfJg4hHE,Directed,1
CMT_5639,BlKVfJg4hHE,Directed,1
CMT_5640,BlKVfJg4hHE,Directed,1
CMT_5641,BlKVfJg4hHE,Directed,1
CMT_5642,BlKVfJg4hHE,Directed,1
CMT_5643,BlKVfJg4hHE,Directed,1
CMT_5644,BlKVfJg4hHE,Directed,1
CMT_5645,BlKVfJg4hHE,Directed,1
CMT_5646,BlKVfJg4hHE,Directed,1
CMT_5647,BlKVfJg4hHE,Directed,1
CMT_5648,BlKVfJg4hHE,Directed,1
CMT_5649,BlKVfJg4hHE,Directed,1
CMT_5650,BlKVfJg4hHE,Directed,1
CMT_5651,BlKVfJg4hHE,Directed,1
CMT_5652,BlKVfJg4hHE,Directed,1
CMT_5653,BlKVfJg4hHE,Directed,1
CMT_5654,BlKVfJg4hHE,Directed,1
CMT_5655,BlKVfJg4hHE,Directed,1
CMT_5656,BlKVfJg4hHE,Directed,1
CMT_5657,BlKVfJg4hHE,Directed,1
CMT_5658,BlKVfJg4hHE,Directed,1
CMT_5659,BlKVfJg4hHE,Directed,1
CMT_5660,BlKVfJg4hHE,Directed,1
CMT_5661,BlKVfJg4hHE,Directed,1
CMT_5662,BlKVfJg4hHE,Directed,1
CMT_5663,BlKVfJg4hHE,Directed,1
CMT_5664,BlKVfJg4hHE,Directed,1
CMT_5665,BlKVfJg4hHE,Directed,1
CMT_5666,BlKVfJg4hHE,Directed,1
CMT_5667,BlKVfJg4hHE,Directed,1
CMT_5668,BlKVfJg4hHE,Directed,1
CMT_5669,BlKVfJg4hHE,Directed,1
CMT_5670,BlKVfJg4hHE,Directed,1
CMT_5671,BlKVfJg4hHE,Directed,1
CMT_5672,BlKVfJg4hHE,Directed,1
CMT_5673,BlKVfJg4hHE,Directed,1
CMT_5674,BlKVfJg4hHE,Directed,1
CMT_5675,BlKVfJg4hHE,Directed,1
CMT_5676,BlKVfJg4hHE,Directed,1
CMT_5677,BlKVfJg4hHE,Directed,1
CMT_5678,BlKVfJg4hHE,Directed,1
CMT_5679,C-0CebFpF_s,Directed,1
CMT_5680,C-0CebFpF_s,Directed,1
CMT_5681,C-0CebFpF_s,Directed,1
CMT_5682,C-0CebFpF_s,Directed,1
CMT_5683,C-0CebFpF_s,Directed,1
CMT_5684,C-0CebFpF_s,Directed,1
CMT_5685,C-0CebFpF_s,Directed,1
CMT_5686,C-0CebFpF_s,Directed,1
CMT_5687,C-0CebFpF_s,Directed,1
CMT_5688,C-0CebFpF_s,Directed,1
CMT_5689,C-0CebFpF_s,Directed,1
CMT_5690,C-0CebFpF_s,Directed,1
CMT_5691,C-0CebFpF_s,Directed,1
CMT_5692,C-0CebFpF_s,Directed,1
CMT_5693,C-0CebFpF_s,Directed,1
CMT_5694,C-0CebFpF_s,Directed,1
CMT_5695,C-0CebFpF_s,Directed,1
CMT_5696,C-0CebFpF_s,Directed,1
CMT_5697,C-0CebFpF_s,Directed,1
CMT_5698,C-0CebFpF_s,Directed,1
CMT_5699,C-0CebFpF_s,Directed,1
CMT_5700,C-0CebFpF_s,Directed,1
CMT_5701,C-0CebFpF_s,Directed,1
CMT_5702,C-0CebFpF_s,Directed,1
CMT_5703,C-0CebFpF_s,Directed,1
CMT_5704,C-0CebFpF_s,Directed,1
CMT_5705,C-0CebFpF_s,Directed,1
CMT_5706,C-0CebFpF_s,Directed,1
CMT_5707,C-0CebFpF_s,Directed,1
CMT_5708,C-0CebFpF_s,Directed,1
CMT_5709,C-0CebFpF_s,Directed,1
CMT_5710,C-0CebFpF_s,Directed,1
CMT_5711,C-0CebFpF_s,Directed,1
CMT_5712,C-0CebFpF_s,Directed,1
CMT_5713,C-0CebFpF_s,Directed,1
CMT_5714,C-0CebFpF_s,Directed,1
CMT_5715,C-0CebFpF_s,Directed,1
CMT_5716,C-0CebFpF_s,Directed,1
CMT_5717,C-0CebFpF_s,Directed,1
CMT_5718,C-0CebFpF_s,Directed,1
CMT_5719,C-0CebFpF_s,Directed,1
CMT_5720,C-0CebFpF_s,Directed,1
CMT_5721,C-0CebFpF_s,Directed,1
CMT_5722,C-0CebFpF_s,Directed,1
CMT_5723,C-0CebFpF_s,Directed,1
CMT_5724,C-0CebFpF_s,Directed,1
CMT_5725,C-0CebFpF_s,Directed,1
CMT_5726,C-0CebFpF_s,Directed,1
CMT_5727,C-0CebFpF_s,Directed,1
CMT_5728,C-0CebFpF_s,Directed,1
CMT_5729,C-0CebFpF_s,Directed,1
CMT_5730,C-0CebFpF_s,Directed,1
CMT_5731,C-0CebFpF_s,Directed,1
CMT_5732,C-0CebFpF_s,Directed,1
CMT_5733,C-0CebFpF_s,Directed,1
CMT_5734,C-0CebFpF_s,Directed,1
CMT_5735,C-0CebFpF_s,Directed,1
CMT_5736,C-0CebFpF_s,Directed,1
CMT_5737,C-0CebFpF_s,Directed,1
CMT_5738,C-0CebFpF_s,Directed,1
CMT_5739,C-0CebFpF_s,Directed,1
CMT_5740,C-0CebFpF_s,Directed,1
CMT_5741,C-0CebFpF_s,Directed,1
CMT_5742,C-0CebFpF_s,Directed,1
CMT_5743,C-0CebFpF_s,Directed,1
CMT_5744,C-0CebFpF_s,Directed,1
CMT_5745,C-0CebFpF_s,Directed,1
CMT_5746,C-0CebFpF_s,Directed,1
CMT_5747,C-0CebFpF_s,Directed,1
CMT_5748,C-0CebFpF_s,Directed,1
CMT_5749,C-0CebFpF_s,Directed,1
CMT_5750,C-0CebFpF_s,Directed,1
CMT_5751,C-0CebFpF_s,Directed,1
CMT_5752,C-0CebFpF_s,Directed,1
CMT_5753,C-0CebFpF_s,Directed,1
CMT_5754,C-0CebFpF_s,Directed,1
CMT_5755,C-0CebFpF_s,Directed,1
CMT_5756,C-0CebFpF_s,Directed,1
CMT_5757,C-0CebFpF_s,Directed,1
CMT_5758,C-0CebFpF_s,Directed,1
CMT_5759,C-0CebFpF_s,Directed,1
CMT_5760,C-0CebFpF_s,Directed,1
CMT_5761,C-0CebFpF_s,Directed,1
CMT_5762,C-0CebFpF_s,Directed,1
CMT_5763,C-0CebFpF_s,Directed,1
CMT_5764,C-0CebFpF_s,Directed,1
CMT_5765,C-0CebFpF_s,Directed,1
CMT_5766,C-0CebFpF_s,Directed,1
CMT_5767,C-0CebFpF_s,Directed,1
CMT_5768,C-0CebFpF_s,Directed,1
CMT_5769,C-0CebFpF_s,Directed,1
CMT_5770,C-0CebFpF_s,Directed,1
CMT_5771,C-0CebFpF_s,Directed,1
CMT_5772,C-0CebFpF_s,Directed,1
CMT_5773,C-0CebFpF_s,Directed,1
CMT_5774,C-0CebFpF_s,Directed,1
CMT_5775,C-0CebFpF_s,Directed,1
CMT_5776,C-0CebFpF_s,Directed,1
CMT_5777,C-0CebFpF_s,Directed,1
CMT_5778,C-0CebFpF_s,Directed,1
CMT_5779,C-0CebFpF_s,Directed,1
CMT_5780,C-0CebFpF_s,Directed,1
CMT_5781,C-0CebFpF_s,Directed,1
CMT_5782,C-0CebFpF_s,Directed,1
CMT_5783,C-0CebFpF_s,Directed,1
CMT_5784,C-0CebFpF_s,Directed,1
CMT_5785,C-0CebFpF_s,Directed,1
CMT_5786,C-0CebFpF_s,Directed,1
CMT_5787,C-0CebFpF_s,Directed,1
CMT_5788,C-0CebFpF_s,Directed,1
CMT_5789,C-0CebFpF_s,Directed,1
CMT_5790,C-0CebFpF_s,Directed,1
CMT_5791,C-0CebFpF_s,Directed,1
CMT_5792,C-0CebFpF_s,Directed,1
CMT_5793,C-0CebFpF_s,Directed,1
CMT_5794,C-0CebFpF_s,Directed,1
CMT_5795,C-0CebFpF_s,Directed,1
CMT_5796,C-0CebFpF_s,Directed,1
CMT_5797,C-0CebFpF_s,Directed,1
CMT_5798,C-0CebFpF_s,Directed,1
CMT_5799,C-0CebFpF_s,Directed,1
CMT_5800,C-0CebFpF_s,Directed,1
CMT_5801,C-0CebFpF_s,Directed,1
CMT_5802,C-0CebFpF_s,Directed,1
CMT_5803,C-0CebFpF_s,Directed,1
CMT_5804,C-0CebFpF_s,Directed,1
CMT_5805,C-0CebFpF_s,Directed,1
CMT_5806,C-0CebFpF_s,Directed,1
CMT_5807,C-0CebFpF_s,Directed,1
CMT_5808,C-0CebFpF_s,Directed,1
CMT_5809,C-0CebFpF_s,Directed,1
CMT_5810,C-0CebFpF_s,Directed,1
CMT_5811,C-0CebFpF_s,Directed,1
CMT_5812,C-0CebFpF_s,Directed,1
CMT_5813,C-0CebFpF_s,Directed,1
CMT_5814,C-0CebFpF_s,Directed,1
CMT_5815,C-0CebFpF_s,Directed,1
CMT_5816,C-0CebFpF_s,Directed,1
CMT_5817,C-0CebFpF_s,Directed,1
CMT_5818,C-0CebFpF_s,Directed,1
CMT_5819,C-0CebFpF_s,Directed,1
CMT_5820,C-0CebFpF_s,Directed,1
CMT_5821,C-0CebFpF_s,Directed,1
CMT_5822,C-0CebFpF_s,Directed,1
CMT_5823,C-0CebFpF_s,Directed,1
CMT_5824,C-0CebFpF_s,Directed,1
CMT_5825,C-0CebFpF_s,Directed,1
CMT_5826,C-0CebFpF_s,Directed,1
CMT_5827,C-0CebFpF_s,Directed,1
CMT_5828,C-0CebFpF_s,Directed,1
CMT_5829,C-0CebFpF_s,Directed,1
CMT_5830,C-0CebFpF_s,Directed,1
CMT_5831,C-0CebFpF_s,Directed,1
CMT_5832,C-0CebFpF_s,Directed,1
CMT_5833,C-0CebFpF_s,Directed,1
CMT_5834,C-0CebFpF_s,Directed,1
CMT_5835,C-0CebFpF_s,Directed,1
CMT_5836,C-0CebFpF_s,Directed,1
CMT_5837,C-0CebFpF_s,Directed,1
CMT_5838,C-0CebFpF_s,Directed,1
CMT_5839,C-0CebFpF_s,Directed,1
CMT_5840,C-0CebFpF_s,Directed,1
CMT_5841,C-0CebFpF_s,Directed,1
CMT_5842,C-0CebFpF_s,Directed,1
CMT_5843,C-0CebFpF_s,Directed,1
CMT_5844,C-0CebFpF_s,Directed,1
CMT_5845,C-0CebFpF_s,Directed,1
CMT_5846,C-0CebFpF_s,Directed,1
CMT_5847,C-0CebFpF_s,Directed,1
CMT_5848,C-0CebFpF_s,Directed,1
CMT_5849,C-0CebFpF_s,Directed,1
CMT_5850,C-0CebFpF_s,Directed,1
CMT_5851,C-0CebFpF_s,Directed,1
CMT_5852,C-0CebFpF_s,Directed,1
CMT_5853,C-0CebFpF_s,Directed,1
CMT_5854,C-0CebFpF_s,Directed,1
CMT_5855,C-0CebFpF_s,Directed,1
CMT_5856,C-0CebFpF_s,Directed,1
CMT_5857,C-0CebFpF_s,Directed,1
CMT_5858,C-0CebFpF_s,Directed,1
CMT_5859,C-0CebFpF_s,Directed,1
CMT_5860,C-0CebFpF_s,Directed,1
CMT_5861,C-0CebFpF_s,Directed,1
CMT_5862,C-0CebFpF_s,Directed,1
CMT_5863,C-0CebFpF_s,Directed,1
CMT_5864,C-0CebFpF_s,Directed,1
CMT_5865,C-0CebFpF_s,Directed,1
CMT_5866,C-0CebFpF_s,Directed,1
CMT_5867,C-0CebFpF_s,Directed,1
CMT_5868,C-0CebFpF_s,Directed,1
CMT_5869,C-0CebFpF_s,Directed,1
CMT_5870,C-0CebFpF_s,Directed,1
CMT_5871,C-0CebFpF_s,Directed,1
CMT_5872,C-0CebFpF_s,Directed,1
CMT_5873,C-0CebFpF_s,Directed,1
CMT_5874,C-0CebFpF_s,Directed,1
CMT_5875,C-0CebFpF_s,Directed,1
CMT_5876,C-0CebFpF_s,Directed,1
CMT_5877,C-0CebFpF_s,Directed,1
CMT_5878,C-0CebFpF_s,Directed,1
CMT_5879,C-0CebFpF_s,Directed,1
CMT_5880,C-0CebFpF_s,Directed,1
CMT_5881,C-0CebFpF_s,Directed,1
CMT_5882,C-0CebFpF_s,Directed,1
CMT_5883,C-0CebFpF_s,Directed,1
CMT_5884,C-0CebFpF_s,Directed,1
CMT_5885,C-0CebFpF_s,Directed,1
CMT_5886,C-0CebFpF_s,Directed,1
CMT_5887,C-0CebFpF_s,Directed,1
CMT_5888,C-0CebFpF_s,Directed,1
CMT_5889,C-0CebFpF_s,Directed,1
CMT_5890,C-0CebFpF_s,Directed,1
CMT_5891,C-0CebFpF_s,Directed,1
CMT_5892,C-0CebFpF_s,Directed,1
CMT_5893,C-0CebFpF_s,Directed,1
CMT_5894,C-0CebFpF_s,Directed,1
CMT_5895,C-0CebFpF_s,Directed,1
CMT_5896,C-0CebFpF_s,Directed,1
CMT_5897,C-0CebFpF_s,Directed,1
CMT_5898,C-0CebFpF_s,Directed,1
CMT_5899,C-0CebFpF_s,Directed,1
CMT_5900,C-0CebFpF_s,Directed,1
CMT_5901,C-0CebFpF_s,Directed,1
CMT_5902,C-0CebFpF_s,Directed,1
CMT_5903,C-0CebFpF_s,Directed,1
CMT_5904,C-0CebFpF_s,Directed,1
CMT_5905,C-0CebFpF_s,Directed,1
CMT_5906,C-0CebFpF_s,Directed,1
CMT_5907,C-0CebFpF_s,Directed,1
CMT_5908,C-0CebFpF_s,Directed,1
CMT_5909,C-0CebFpF_s,Directed,1
CMT_5910,C-0CebFpF_s,Directed,1
CMT_5911,C-0CebFpF_s,Directed,1
CMT_5912,C-0CebFpF_s,Directed,1
CMT_5913,C-0CebFpF_s,Directed,1
CMT_5914,C-0CebFpF_s,Directed,1
CMT_5915,C-0CebFpF_s,Directed,1
CMT_5916,C-0CebFpF_s,Directed,1
CMT_5917,C-0CebFpF_s,Directed,1
CMT_5918,C-0CebFpF_s,Directed,1
CMT_5919,C-0CebFpF_s,Directed,1
CMT_5920,C-0CebFpF_s,Directed,1
CMT_5921,C-0CebFpF_s,Directed,1
CMT_5922,C-0CebFpF_s,Directed,1
CMT_5923,C-0CebFpF_s,Directed,1
CMT_5924,C-0CebFpF_s,Directed,1
CMT_5925,C-0CebFpF_s,Directed,1
CMT_5926,C-0CebFpF_s,Directed,1
CMT_5927,C-0CebFpF_s,Directed,1
CMT_5928,C-0CebFpF_s,Directed,1
CMT_5929,C-0CebFpF_s,Directed,1
CMT_5930,C-0CebFpF_s,Directed,1
CMT_5931,C-0CebFpF_s,Directed,1
CMT_5932,C-0CebFpF_s,Directed,1
CMT_5933,C-0CebFpF_s,Directed,1
CMT_5934,C-0CebFpF_s,Directed,1
CMT_5935,C-0CebFpF_s,Directed,1
CMT_5936,C-0CebFpF_s,Directed,1
CMT_5937,C-0CebFpF_s,Directed,1
CMT_5938,C-0CebFpF_s,Directed,1
CMT_5939,C-0CebFpF_s,Directed,1
CMT_5940,C-0CebFpF_s,Directed,1
CMT_5941,C-0CebFpF_s,Directed,1
CMT_5942,C-0CebFpF_s,Directed,1
CMT_5943,C-0CebFpF_s,Directed,1
CMT_5944,C-0CebFpF_s,Directed,1
CMT_5945,C-0CebFpF_s,Directed,1
CMT_5946,C-0CebFpF_s,Directed,1
CMT_5947,C-0CebFpF_s,Directed,1
CMT_5948,C-0CebFpF_s,Directed,1
CMT_5949,C-0CebFpF_s,Directed,1
CMT_5950,C-0CebFpF_s,Directed,1
CMT_5951,C-0CebFpF_s,Directed,1
CMT_5952,C-0CebFpF_s,Directed,1
CMT_5953,C-0CebFpF_s,Directed,1
CMT_5954,C-0CebFpF_s,Directed,1
CMT_5955,C-0CebFpF_s,Directed,1
CMT_5956,C-0CebFpF_s,Directed,1
CMT_5957,C-0CebFpF_s,Directed,1
